"review_id","user_id","business_id","stars","useful","funny","cool","text","date"
"C19869jg2mIG2aqO1BIeWA","jZ_nkRiLs-zaoNxNHsofhw","o6jfwLREaGy1mwAEybjOkg",5,0,0,0,"Fabuloso. This place I hit every single time I fly to Tampa.  So deliciously tasty.  

The rice pudding is to die for.  

V.","2017-08-07 20:30:07"
"GCRsH5NGlXOab8YxRwkYYQ","QG1bFKjxi7kJO4OUoISlnA","EDjEVzmoQVHzboFqC-M6Ew",5,3,1,2,"Nash-mex at its finest! Of the mexican-esque establishments in Nashville, so far this is my favorite. It's really affordable; has an interesting, innovative menu; and has a chill vibe inside.  And for the single diner, it is not bad at all.

I had a bbq pork taco, a buffalo chicken taco, and a house salad (with tabasco vinegarette! who knew such a thing could exist, and be so delicious at that).  All of this came to $9.

I was solo, but I can definitely see this being a great spot for a ""I'm not trying too hard"" date or for catching up with a few close friends in a casual, Sunday night kind of way (it's not a big establishment).","2011-11-07 03:24:46"
"Ni6FEbF0jT3EX6_sjueUvQ","fyuRXWA38P4wGjRn9gYBTQ","hDVpw1PSS31uFUCOsI-eog",5,1,0,0,"The food is always delicious. Their homemade guacamole is the best in town. They have bingo every Wednesday night at 6:30pm and trivia every Thursday night at 6:30pm. Those are the BEST times to go! Make sure you get there a little early. I gets packed and they get extremely busy. I just wish they had more seating! ;)","2014-05-08 17:42:12"
"g0glSNFb9labDM7XHzdQuA","8-A-Rz2TTdYRZsEboSnMdA","3Z59UMun90xRiSU1XX8rhQ",4,2,0,1,"For suburban Chinese food this is definitely decent. I didn't feel like anything was overly greasy or battered and the portions were adequate for the money. If you're in the area I would give this place a try.","2017-03-16 00:36:12"
"91daM4eZ76YfRIKvf0xUBw","ns_O-q6JgzAcvPrsaQGK6Q","SvymuQGYaUSqXmvh5HiPLg",4,1,0,0,"Dined al fresco this Sunday afternoon. Our server greeted us and we were given a dinner menu at 2pm. Not what we were looking for, but we went with it. We started with the spaghetti squash soup which was outstanding, and a burger and a pasta dish for our main entree. Both entrees were very good, though very overpriced. Our server, Sofia, was very accommodating and checked on us throughout the meal. Nice place, but I was expecting just a little bit more.","2017-10-15 22:54:37"
"Yt6FUNC5g5-UAOrqn4aqZQ","tqDxGR6FRIGcnIhpA8e4_Q","B10mqANgHvL8gBteo1UhAA",4,0,0,0,"Love this place!

I've been here several times-- Their food is good and at a great price, and the service is decent too.  Their outdoor patio is lovely and has a great ambiance and atmosphere, and it's perfect for our warm Tucson weather.  They're also established and have been around for a long time-- definitely one of the gems of Tucson.  Highly recommend.  You must try eating here at least once!","2014-01-17 16:55:55"
"cUjnMRrdxMXf2n3cok5izA","dhXnB-d0GsDGTjRtQwF_Kg","w520vYWEpEYBf90rSr9NVA",2,0,0,0,"We waited 40 mins for a plate of pad thai and it was not better than a thai food truck. Thai ice tea tasted fantastic but there was more ice than tea. This restaurant looks Thai but tastes not. If you would love to spend more money for a highly overrated restaurant, this is the place for you.","2016-04-04 01:34:29"
"6XS2Q4pgTzHUgAgujcBskQ","UtuuuhX7YAfJ2lPYMJqALw","eL4lyE7LNoXEMvpcJ8WNVw",4,1,0,0,"This cute little tasting room serves wine by glass, by bottle, or they offer 3 different wine flights with 5 different tastings each. It's located on the pier on the 2nd level of some other shops. The view overlooks the ocean and it's just beautiful. This would be a great spot for a date or a girl's day. 

My friend and I ordered the classic flight for $14. We really enjoyed the Chardonnay, which surprised me because I typically enjoy red wines more. The other four tastings on this flight were just ok, nothing memorable about them. We did order a full glass of the Chardonnay though.

Bottles of wine are available for purchase to take home, as well as these great smelling candles made with their wine bottles, and other merchandise. Seating is available both inside and outside and the place has a very intimate feel. 

My friend and I really liked this place and we will likely come back next time we're in Santa Barbara. My only complaint is that I wish they offered individual tastings of the wines, or at least a build your own flight option.","2017-05-15 22:48:11"
"wRCeocVdnxmx1niiNGQYvw","pM02h4oKcz7y5lZPiRhGew","tX1rierR7E6yrmBvF9nkEw",4,0,0,0,"We ate here on our way out of Indianapolis after the Indy 500.  The food was really good, so was the drinks.  The theme obviously fit the occasion and was a great send off for us.  Great atmosphere for an airport restaurant.  Service was fast and friendly.","2012-07-17 22:56:00"
"x3QJqmdh7tKQnGd1OHdGDQ","tYwBMOMEB4u4NFwR9fm4kQ","NwJoFxmYRDxVGXgPtrjQ3w",2,0,0,0,"I let the owner know that this was my first time trying Thai food, and tried a dish under her recommendation. It had red curry which I didn't like very much. The first few bites were ok but I couldn't go further than that. When she came back I told her I didn't care for the dish and her reply was ""next time you can try something else"" I was really disappointed she didn't offer for me to try something else. I was going to try the Thai Pad before she suggested this other dish. SIDE NOTE : The sushi was delish. Glad I ordered it otherwise I would have gone to bed hungry.","2013-10-26 13:22:12"
"Sjg00r9p3iW5AJPS6WQWzQ","Do19Oyidazk_pRMMLkAZlA","to95MZH1XV_fNLOXNMZQmQ",1,0,0,0,"This is the worst Taco Bell ever! 20 minutes waiting for food at 5pm. Wrong drinks given. No sense of urgency at all! Still sitting here at the window waiting for the proper drinks and our food.  They couldn't give two shits at all.  Asked 4 times what sauce.. sheesh,  drugs are bad kids.  The manager of this place needs to be fired.  Was just given our bag of food and the window closed.  No thank you, nothing! This location obviously reflects their management.","2017-09-10 21:31:03"
"101QW4lYY8YqFdo7czFdnQ","AISwe2DndmJaCgWnQ14YLA","dERS4qwl9v-Gwft-Ug8APA",4,0,0,0,"Love this place!! Amazing French toast with Caramelized bananas and great omelets as well. Very nice atmosphere and great service... Will be returning often.","2012-12-06 14:23:27"
"T_sEWZzauTedMUKZcxUEag","AKXWs8iaqLBTdU-slcvC_g","2vPz8WIiRGLyYtqadD4SPw",5,3,1,2,"Bought my candles last week and have loved them! I actually wish I was home more so that I could burn them more often than I do! I will be buying candles for Christmas gifts for people in my office and family members as well AND I really want to make candles with the candle making parties they offer. 

Will be back for sure and will recommend to anyone and everyone.","2015-09-10 21:03:38"
"LZvLulqCZsoYpZ_y3xITZg","SBjQX8BNQk4KtLVf8W14zQ","HIP3cUb0T8-0W8ZNmcMUvw",4,6,1,2,"I was lucky enough to try some of this cupcakes when my boyfriend brought some home after the media preview. I tried the banana and fell in love with it. It's not an overly sweet cupcake but more of a rich flavor from the banana. Well, that was a few weeks ago and tonight we stopped by the location after dinner at Taqueria Del Sol. 12 South is really and up and coming place, isn't it? 

The store is located next to Dapper James (aka Reese Witherspoon's fancy store). The Sprinkles cupcake shop has the infamous cupcake ATM. Whoever came up with this creation is marketing genius. I remember when they came out with the first one in Beverly Hills and it was on all the news sites. Now Nashville is lucky enough to have one. And the people of Nashville must love using it, because I've seen tons of Instagram/Facebook/Twitter pictures of people using it. Funny enough, when we stopped by around 8pm on a Wednesday night, there was a line of people using the ATM, taking pictures, taking selfies. At one point, the line was LONGER to use the cupcake ATM than to order from the counter inside. At it was 37 degrees outside! 

Anyway, the inside of the store is pretty small. I think this part used to be an alleyway and they made it into the Sprinkles store. I was boring and ordered the banana cupcake again. I skimmed the counters and was only seeing chocolate stuff and this might sound crazy, but I'm not a huge fan of chocolate. Of course, after we ordered I saw the strawberry and the vanilla. I will have to try those next time. My friend (who is gluten free) was with us and got the gluten free red velvet cupcake and said it was very good for gluten free, nice and moist. Phillip got the captain crunch ice cream in a waffle cone. The cone was nearly falling apart and the girl making it behind the counter asked him if he wanted a different one, but it took it anyway. It take a little time for them to pack up the cupcakes. The presentation is worthy of the $3.75 price tag. I wished the bag had a couple napkins in it, however. 

This is a great addition to the neighborhood and Nashville. I think they'll have no problems bring in business from all the foot traffic along 12 South. I also think they aren't in competition with the other cupcake places, such as Gigi's because this isn't so focused on a huge blob of icing on top. The flavors here are more simple and clean, in my opinion. I might even try out that ATM (maybe with a selfie too!).

(PS- the cupcakes are more of a value compared to the ice cream. One scoop for $3.75 is pretty funny in my opinion.)","2016-01-07 22:32:51"
"DxlhCZxPZFfE7tBXWN_0NA","pMOHKhouHSTX1h9EIZynPw","5AOkxsg6UJQ_CoJTMBDUmQ",4,1,0,0,"I had the best dish I've ever had in New Orleans here, and it was even on a Sunday night.  The BBQ Gulf Shrimp was just absolutely fantastic.  I had a couple of errors with the waiter and the bar, but the food was just great.  The Tuna Two Ways appetizer was highly recommended by my girlfriend and I hardly had a chance to have any, given how good it was (and how she guarded it).
Again, the BBQ Gulf Shrimp was simply the best thing I've ever eaten in New Orleans.  I've eaten in a number of places there, but that dish was by far the best dish ever for me there.","2011-06-29 02:45:43"
"2yP42haJQKKHIFEx8DY5KQ","NGGd_11d2RXR8wTurenLgg","odu3pNmc_aqySj5Yh7lFQw",5,0,1,0,"I love this Target and do a lot of my grocery shopping here!  It's just so much more relaxing somehow than the one off of 202 in Delaware.  That one just always seems like a madhouse to me!  This one is definitely my ""Go-To Target.""","2013-08-07 13:15:58"
"oMPcqzNKTvdi63-rL8SEyA","K2G9MvFdsPFRplJkIj_qGw","y_yVztTCNphhSYTPW6osSQ",4,0,0,0,"This store is full of jewels and gems! At a very reasonable price I might add as well. We wanted a reading however they are busy and could only offer us a 4:30pm time slot (it was around 9:30-10am) which was too late as we had a flight. So definitely BOOK EARLY if you want to get a reading here! Gentleman behind the counter was extremely warm and pleasant!","2017-01-04 19:36:44"
"ZOFc9t8xbPfbLNlvV3MIwA","s_zVPzV9gqK9fEAtWAzbMw","SyrELEDXKWjuBM6Pekx9Fw",5,0,0,0,"Heading up to Philly to visit some friends, I asked the folks on Beer Advocate which beer bars I should check out while in town.  This is one of the places that they listed, and I'm sure glad they did!

First of all, the way the taps are mounted on the wall is really cool.  (You can see it in the pictures.)  The sheer number of taps also made the beer snob in me very happy.  I was very excited to try Ballast Point's Big Eye IPA and Great Divide's Hercules.  Yum!

The second thing that made my visit great was the fact that they have one of those crazy addictive video game machines with Photo Hunt on it.  I'm not going to lie, I'm helplessly addicted to those silly things and I love having them around.  This shouldn't be as big of a deal to me as it is.  :)

But, most importantly, the servers were great.  They were attentive, talkative, and just generally friendly.  When I had a bit too much and knocked over the remainder of a beer at the end of the night, I apologized to the bartender and she said ""It's no big deal!  All I have to do is throw a towel on it!  Boom!  It's done!""  Some bartenders act like you've ruined their day just by making them lift a towel, so it's nice to have someone who just takes it in stride.  

I'll definitely be returning to this bar next time I'm in town!","2011-09-27 19:22:33"
"quNgtydg9y3px7_FOLuM7A","G6jAOwrWgYqpH5oPjUGxHg","-r4K0ZM0cQ-cjLlH3S-LAA",5,0,0,0,"I would definitely recommend Helzberg Diamonds. I purchased Christmas gifts for my whole family and Joanna was so helpful. She made great suggestions for what I should get for each person and showed me many options in all different price points, taught me about diamonds and different stones and even showed me under the microscope. I will be returning for all my occasions in the future and I look forward to working with Joanna again.","2017-12-17 05:21:32"
"14jaDVxoXkpUPdRNWV-_Lg","tp6LTjSTenVnMHeviPKCvg","9xgHivXmL1Vzaz5P97PzCg",5,3,0,0,"Living right next door to The Book Trader is dangerous but also amazing. I stop in often to exchange my book collection and browse around the store. They have a ton of books and it isn't the store to stop in if you're in a rush. The sheer amount of books is overwhelming but the perfect place to spend a rainy afternoon. They might not have the exact book you're looking for but you're sure to find something interesting either way.","2014-01-05 03:14:15"
"pFdVaRpg1BCDuCDK9EeTeQ","NpXYHTX4oB1TD1SBOWdgVg","n4Ns3xLRhpkRwglwiQGKVA",1,2,0,0,"The front desk person named Ryan was so unbelievably rude. I don't think she knows that she's in a customer service position as in SERVE THE CUSTOMER. Learn to bite your tongue. Rude. According to the reviews I've read it sounds like this place needs a complete staff makeover. And apparently they also need to be cash only because credit card numbers aren't safe here. You've been warned. They don't deserve a drop of business. Nope, buh-bye..","2016-10-17 03:44:19"
"aSALQMv7xqw_jTLaRbQDwQ","fULUKH__9l7riC_DppjC5w","GVqXNt0HKJLpciN9ePxnWw",4,1,0,0,"This is some of the best fried chicken in the city. Really tender pieces. I'm normally not a skin person, but the crispy flavor is just right. Definitely worth the wait and the trek over.","2015-08-08 16:23:37"
"_yIeGsH6W4GtsteNOUzysA","21IaMYSmmhqT-ihFZmTvHQ","ugNplY4SZqIfP417oUxahQ",5,1,0,1,"Great job first day open packed but well organized me and my family will be back multiple times a week. Thanks for coming to reno.","2017-05-26 02:45:47"
"q6nsGbBRyaIrzlPv0smMdQ","RJHtjc6RTGgWZ6WMlrFmDg","KJ8Wx5FGrQQMsEnqUlXiMA",5,2,0,1,"So thrilled to find this place.  I will be honest, I am not sure this is a 5-star place BUT it is 5-star for being in the area.

The Grandma Thing is perfect. Really it is a great pizza.  The garlic knots are perfect.

Their plain pizza is good but I would not say great but a tie with Palermo's.

The cheesesteak was good, as were the fries, etc.

They also deliver!","2014-01-02 19:08:06"
"M8-6etO30DTgz6Sdd7nMpw","k9rIAkr_3QpFRlTgIXJAGw","0hCrds3sgFAYzsZolg3jcg",5,1,1,0,"I just ordered a keg for my daughters first birthday party. How easy was this you ask.... Way to easy and at a great value!!!! A 1/2 keg gives about 160 12oz drinks! At $150 ( Heineken) that's $1 a beer!!!!!  You can rent the keg for as long as you need.  But the beer begins to degrade after a day or 2 if you don't have a kegerartor. But I'm pretty sure a few keg stands will solve the problem of any left overs.  Not only do they provide a keg with a large list of beers for your to order.  You can ask to rent a tub ( to keep it cold) and the pump.  There are deposits for these items. But will get it back once returned.  Really makes me want to look into buying a kegerartor now. I would totally keep a keg next to bed.


Not only can you choose from a great selection of beers. There are also different size kegs you could order depending on your needs.  Love this great service.  Thank you for keeping Tampa slightly tipsy total wine. Life and spirits go great together!","2016-03-18 03:04:41"
"1HmCic9gCsoiGc5GydGjNQ","0Igx-a1wAstiBDerGxXk2A","DOLPP5hlF67uwxFbS_389g",4,4,0,1,"Cute selection of upscale shoes (and even in my baby feet size!) and handbags. The sales person was helpful without being pushy and actually seemed occupied by store tasks rather than her cellphone!  

The costume jewelry and other accessories were fun too.  Also, this one of the locations where you can check out Dominque Giordano's creations in person since her shop across the street is shut down.","2012-11-07 03:19:35"
"uMLLtpu15INuAxGQPjBDWg","Y5nIgfc0Ps6JpkE5ViRAVw","cm0bhBDPM3bjBefmEXa3BQ",3,0,0,0,"Great breakfast food, but the staff was just ""eh"". We immediately got a bad vibe when we walked in. No proper greeting... both ""hosts"" were on their cell phones and when we were paying our bill at the front, the same hosts didn't say one word to us, but instead grinned like they were being interrupted and took our payment all while she was STILL on her phone. No goodbye, no nothing. Food is worth it, but the staff needs some customer service training. I worked in the food industry for 8 years before my current career; I know how customer service works.","2017-07-30 19:16:20"
"eAS53L1zfEwYghvOp_L6Fg","Ny6Kd8AsdZhLtwJwXlAT1Q","196CWwMAtAcA21jYiMyRzg",1,0,0,0,"if only I could give 0 stars. service was terrible. food was terrible and cold. eggs benedict was not near what a benedict should be, bland and the eggs were hard. the only thing good about this place is the location.","2017-05-14 16:16:40"
"R1kAcX2zaLs62F19sIZ9bw","dm8P1ZiRjumNQs6ek37JQQ","98Yz4GtI1Q7W3-marMxejw",5,1,0,0,"Professional knowledgeable staff.  Super clean location with a modern welcome feel.  Much better experience than at a salon.  I look forward to going back!","2016-11-26 03:35:03"
"kHhRab_FcZ-nlTaZ7SXTPA","t-kaUMIwU38p8EWLyUhG-Q","k-Wb-2Y2RFGlaY00_Hm8Sw",5,3,0,2,"I'm from Spring Hill Florida. While driving home from sand key the kids wanted pizza so we saw the recommendation on yelp and we went....LEGIT!!! my chicken parm sub... top 3 I've ever had... garlic knots... killed everyone's in my area!! I was so surprised and happy! I asked the cook if he was from New York and to my shock he told me he was Albanian! Coming from an Italian I'm telling you that this restaurant is putting out better italian food than 97% of what I've sampled in the greater Tampa Bay area. Kudos to you Mr. Albanian... you're doing it better than most ""Authentic"" Italians! Oh and they were all smiles and very friendly! A++","2015-06-21 02:27:40"
"3lhBrJbq0H9dnyfDixmkNA","3lgYmVXnICdg4B1qBH9AnA","Rl7W2JPAUWFo2ZZdVeGAWA",3,0,0,0,"They have changed ownership and apparently there is a completely new crew.  It's not the same food or atmosphere.  Had no idea what a patty melt is.  I also noticed that it's not nearly as busy as it used to be on the weekend.  It's still OK but no longer special.","2018-02-24 22:35:33"
"YmkBTuj_91ybGh-cYwUfcA","Nc63tYpciIi2MkPcs0Np4w","Hb8bZ1xfIbmMfiMC-LTKOA",3,1,2,0,"The shop is cute and everything is displayed beautifully.  There is no lot nearby so parking may be weird but it's worth having to walk a few blocks in my opinion.  The items were all gorgeous, no sloppy frosting or whatever else here, you can tell the bakers really care about their work.

I found the prices a tad high to be honest but having gone through  most of my haul, the quality is top notch and is definitely worth the splurge every now and again. Between me and my parents were got a little of everything and I really recommend the red velvet cake (the best cake i've ever had seriously) and the various bars (key lime and lemon are not to be missed!). 

My major complaint was nothing had prices on it, so you had to ask constantly and when I went it was very busy so that quickly became a hassle.  Also, the women at the counter seemed to be a bit overwhelmed by the crowd so things didn't run as smoothly as they should have (it was early afternoon on a weekday...still busy but i'm sure Saturday or sunday mornings are worse). Maybe management should look into getting some extra help! 

I did want to shout out to the women at the counter though, someone came in to pick up a special order cake for the kentucky derby of all things and there was some very minor issue with it that the woman was very upset over (unneeded in my opinion- the issue had no effect on her ability to enjoy the cake it was purely aesthetic and truly a small detail) and the woman helping her was very kind and understanding and considerate when dealing with this drama queen.","2018-05-10 02:10:03"
"2cBKzSd8J9BYX3hSBnqF4g","DmqSfQ6-znmx7u9W595cBw","uqXYVxIwoEsFFjEHBlMZQA",4,0,0,0,"We found cyranos on yelp and since we were in the are looking for lunch we decided to give it a try.  

We ordered the spices bourbon Collins for a beginning cocktail-would highly suggest it. Kinda like a ginger cookie with a bourbon flare. 
For appetizer we got the ahi tuna-deeeelicious!
We then shared a Beet salad. Another party in the mouth. Next was the Cuban sandwich and we choose the slaw with it choosing to stay away from fattening fries. I would not chose the slaw again but I am sure that is just a taste preference. The sandwich however was amaziiiiiing.  

Service was good and we would definitely eat here again. I would like to try it for dinner next time.","2016-11-21 19:49:36"
"BPQyzJLCsVxHLop4Y8vewA","Ew4Isx1h7oKv-RPYmXBuVA","ndRRvkUHQ1ruKBjdgP7kcQ",4,0,0,0,"A hidden gem. Great house-made salad dressings, great sandwiches (the hummus one is my favorite), and even the weird veggie stir-fry thing is really good. The owner clearly doesn't put much effort in to decor, but that's part of the charm.","2013-05-10 17:54:26"
"-t2MJzQfmJnwGdjrT9Uoaw","NSUAKZmFyt3eA8bhkDYOsA","4WdDY97x4GdMYtyk1KQMnw",5,0,0,0,"Delicious and nutritious! I usually stick around the rice with chicken or beef plates (w/egg), but I'm a couple of days away from trying the Pho dish which I've heard are very tasty. Perfect hangover cure from what I understand. Tip: Try the Thai Coffee... So, So, So. Delicious.","2013-05-09 22:17:22"
"zy0sHzHZeas0uj41-qpR_A","1bmIGsAaSdpgk9a6hrT4JQ","gkS491b-CEKgPiWJJ45Q0g",5,0,0,0,"I have to say I have NEVER written a review. I've never had that overwhelming feeling to let others know if a service was good or bad.   I finally know what that means after having my crazy, curly, unruley hair for 42 years.  I have had the privilege to meet Carleen who is AMAZING with curly hair.  She not only styled it for me but all her staff herself included taught me how to style it.  That was HUGE for me.  I have depended on ponytails and clips most of my life.  She has truly changed my life in ways I couldnt imagine.  I am actually learning how to do my hair & love mu curls as much as my husband loves them.  Thank you for being so patient and wonderful.  You have changed my life. Ive only been there once and I already love you girl.  I can thank you enough.  Im so glad I found you on yelp. Love ya girl.","2014-08-25 06:37:02"
"ShGdO0db3V-OQ32MIRvx9g","HDvVfepgfnmEup00gqiLCg","14ZGwnDyydXdSBsLXpSUrA",2,0,0,0,"Apparently I seem to be missing something. The positives to this place is that is is small, and quaint. A good place for a first date I guess, when you are too nervous to think about the quality of your food. It's also on a trendy, up-and-coming block in West Philly, so that might add to the popularity.
The food was simply average, the prices too high, and service almost non-existent. I was very disappointed in this place and won't go back.
I went there for lunch and got to the point where I started to wonder if the waiter had forgotten about me, and the other customers waiting. The soup was too salty, the dumplings too doughy and without enough ""stuff"" in them to give them flavor, and the chicken basil was too dry. The veggies just average. Since I mentioned the chicken basil I should add it wasn't even what I ordered. I ordered the shrimp. I didn't say anything, because a.) I was really indifferent about which of the four (veggie, shrimp, beef, chicken) I got, and b.) I didn't want it to be a hassle, and I certainly didn't want the wait to be even longer. So I didn't say anything. At the end, the waiter realized he gave me the wrong dish, and took 10% off the chicken price. Whatever. Had he appeared while I was eating to either refill my water, or ask me how my lunch was I would have said something and added, ""no biggie, just don't charge me the higher shrimp price"".
Mistakes happen, no problem. 
The prices are a few bucks higher than what they should be. If this place was in some generic suburban strip mall, I think most of the positive reviewers would trash this place, but since it is in a hipster neighborhood people say it's great. Sort of like the Seinfeld episode where George convinces attractive models that he once dated a now-deceased fellow model and thus gets ""in the club"". Women looked at George and said ""well, since he dated one of us he must be a stud"". Same deal here, put a place in a cool neighborhood and somehow people think the food tastes better. 
One last thing, this place does NOT take credit cards. Be warned. Don't get how in 2014 restaurants don't take credit cards.","2014-07-14 17:30:17"
"9QCzcCEudRieJIW-VReMYQ","qnoT0ceBFvLyv7OEks64BQ","JUlsvVAvZvGHWFfkKm0nlg",5,0,0,0,"El Camino is in Northern Liberties by the Piazza and in my opinion, a better option than Dos Segundos (the other Mexican restaurant close by the Piazza). They have outside seating and the atmosphere if the inside is pretty much the same as any other Mexican restaurant. 

The reason I give El Camino 5 stars is because of their drinks and food. They have great mojitos, one of the best I have had and decent margaritas. Our bartender was pretty good and attentive to us. We didn't order any entree items but got a few apps and their guacamole and chips was incredible. We also had jalapeno poppers were really spicy and I wasn't a fan, but my friend loved them. Just the mojito and guacamole were so good alone that I would become a regular at El Camino for.","2014-08-18 13:54:57"
"JBWqFqn1xAPJreNa3IgdQA","Z6zAW5KYUbOqlv1pa63STw","Az1Xl-Wz_VXgswIW4OyAGQ",3,0,1,0,"A perfectly fine mall in Center City. Includes Victoria Secret, Express, Loft, and Aldo.  A food court offers many food options, including cheesesteaks, sushi, soft pretzels, and a subway.  It is small, but has many of the amenities (though a more limited selection) that you'd find in a more suburban location.  Above and beyond the offerings you get at the other center city mall (Market East).","2014-05-08 13:58:30"
"1nqaX_eNCpbzCWn0qPhM0Q","UxsO2ean5LCa6-czaDsWGA","1gWUE5Avh_pswlHhf813EQ",2,1,0,0,"Coming from Baltimore, this would be a below average Mexican joint back home.  Food was decent and comparable to what you would be served in your high school cafeteria.","2011-09-29 17:41:44"
"yKxw66-wylklTsbsxUnqeA","LrMrXmsV3oJHfm63W3e5fA","mQvRi0nm84Www71d4qOheQ",2,1,0,0,"Food took a long time to arrive. It tasted okay, but it wasn't very authentic, and it was somewhat bland. The ambience is nice, though.","2012-08-18 16:24:18"
"JYoy9RVBExWMWZzk66AzDw","afzj7ppLrCVMAsivTceWUA","HYK6JACOzRHk2XHUjbyJ6A",3,2,0,0,"The Food was great, but we went to this place because it had a Starbucks inside or so we thought..turns out they serve starbucks coffee- but not all starbucks drinks....like an Iced Venti Vanilla Latte... The parking was crazy. Had to park in front of the dumpsters and because of how many people were trying to find a space or get out of there, we had to exit through the drive thru.","2011-01-10 05:54:40"
"lplLGIDNDDtRDFdN6Azwlw","wiIrT3H8hVxH1QdJD6jbqQ","-rTJCKclkU_ZnoQb4oKa9w",4,0,0,0,"Local favorite. Cannot go back to Dunkin' Donuts any more! 
I like simple grazed donuts or cinnamon sugar.","2017-09-24 03:32:13"
"moYEOfbNLuRBJwSMYmo4NQ","kS1MQHYwIfD0462PE61IBw","GBTPC53ZrG1ZBY3DT8Mbcw",3,2,1,2,"they love salt in New Orleans.  another restaurant where the flavor was good but overly salty.  plus a place like this should have fresh fries but ours came out cold soggy.  so tried the famous shrimp and grits, rich heavy sauce, nice sausage but too salty.  also shared the seafood platter medium which had a nice assortment of crabs (2 types), clam, oysters (weren't sandy), mussels.","2013-11-18 13:14:53"
"3hOD-xvZmrXgHnEmbCyqvQ","dsx3wwBHtKxuer56YE-4eA","JvawJ9bSr22xn4R9oLvl_w",4,1,0,0,"I loved this spot!  My husband and I stopped in here for lunch and ended up coming back the next day.  We liked the vibe, and the people-watching on Bourbon Street is perfect.  

The oysters are delish but I really devoured the Jumbo Shrimp Remoulade.  It's served on Fried Green Tomatoes which are my favorite, and not every place offers them.  I even asked if I could buy just a small side of the tomatoes, and they whipped it up for me!  Super nice people and great service.  
xo","2015-05-16 14:41:19"
"Fi5U6Kk0hwXgox2sAc7v1g","jgOiPBwO12Pfv16nPJ8j8A","A_-Vv5oKZNqxsV69_7E2KQ",5,0,0,0,"Where the pho you been all my life!  Great food, great ambiance, great staff. Will be back soon!","2015-07-07 05:53:04"
"iMSe5V8cZdbsdseDa5k7gw","tJZnXf1mafOOEcUNd3yoiA","oThWInL6gUCt2d98fSIAfA",4,2,0,1,"A notch or two above regular pub food. Good kids menu options including PBJ with the crust cut off. No smoking. Homemade black bean burger was delicious but fell apart easily while eating. Homemade chips were a little overdone but still ok. Overall, a pretty good offering for the area, and I'll be back.","2010-07-11 01:16:53"
"XovgjBG1xk8QdZ9NIy56xw","V_ShG5JgiqOy2FFMFwpQ1A","7WZ5EGb-Xk_uxQTWc52P4w",5,0,0,0,"For the money, this is a great little diner, just make sure you bring cash because","2016-03-07 16:05:44"
"OlScmFBnkDO1H2sT1-MN6Q","Xgy0C43dV4aB7FW6kdDXeQ","wJmyu7W1K9A_gE8Ed4Bc9w",5,0,0,0,"Was in Tucson on business and the Trident Grill was recommended by the customer I was visiting.  Great food (apps and entrees), excellent selection of beers at the bar, and a very lively, fun, and comfortable atmosphere.  I don't envision in being in Tucson very often but if I ever am I will definitely eat at the Trident again!!","2017-10-12 18:35:49"
"a5grEdgQf4Yvkz6eBBKd-g","35cOtsnGyXJFkKCrmdW7Xg","g04aAvgol7IW8buqSbT4xA",4,0,0,0,"Stopped here for breakfast recently and the food was damn good.

I had a mango mimosa with breakfast and it was great, it didn't taste like they were using the cheapest champagne but something quality. My shrimp and grits were absolutely excellent, almost as good as NOLA.

Service was a bit slow and the table and chairs are uncomfortable but the food makes up for it.","2014-09-10 19:32:59"
"aTBPxEhPMZq9cHwLwqJqIQ","9ix2dVwfFePzKqNMRZwexg","6LyhttbsQn6a6PDxQDojCw",5,2,0,0,"This review is for the Sushi and the service.  Both are outstanding!  The fish is very fresh and the rolls are as beautiful as they are delicious.  I have celiac disease so I must eat gluten free.  The sushi chefs here show a great deal of interest and care in making sure I am able to eat safely.  This restaurant has gluten free soy sauce available as well as gf soy paper.  This is fantastic because I dislike seaweed paper but rice paper often contains gluten.
Baylor (my favorite sushi chef) takes great pride in his skill and service.  Night after night, he genuinely seems to enjoy creating versions of rolls that are safe for me to eat and that he knows I will like.  In fact, every employee I encountered bent over backward to give great service and demonstrate they understood my special dietary needs and remembered what I like and how I like it.  I feel very welcome there.
Too often, restaurants offer a ""gluten free menu"" which is really just a list of items from the regular menu made without this or that; usually the best part of the recipe is missing leaving just a slab of plain, sauceless meat or worse, a plain salad.  Not so at the Tokyo Japanese Steak House sushi bar.  
I had heard that another local sushi bar was better so I tried it.  I did not review that restaurant because I don't enjoy writing negative reviews.  The sushi was fishier, the service was ""bored"" the counter wasn't clean and in spite of other reviews I have read, Tokyo charged less for the items I ordered.
A final note: Google maps shows the location as President Place and Jim Parker Dr. but it is actually in a strip mall on the corner of President Place and Potomac.
Go and enjoy!  And if you want gluten free, ask for Baylor and tell him Cindi from California sent you!","2012-07-20 03:57:33"
"-shP0Ch9yjTvWXY_Lvg6Lw","XOy21vQ4MBQhF_VmmNn8jA","v72HalBu5fQIFTD-oqhSgQ",5,0,0,0,"Incredible food and service !  We had steak and lobster.  We have been here twice and have loved it both times!","2015-07-05 23:37:25"
